date,usage_cpu,usage_storage,users_active,economic_index,cloud_market_demand,holiday,month,quarter,weekofyear,is_weekend,usage_cpu_lag1,usage_cpu_lag7,users_active_lag1,users_active_lag7,usage_cpu_roll7,users_active_roll7,region_North Europe,region_Southeast Asia,region_West US,resource_type_Storage,resource_type_VM
2023-02-11,90,1252,458,114.78,0.95,1,2,1,6,True,79.0,61.0,264.0,225.0,78.42857142857143,318.7142857142857,True,False,False,False,True
2023-02-11,72,1188,208,114.78,0.95,1,2,1,6,True,90.0,64.0,458.0,203.0,79.57142857142857,319.42857142857144,True,False,False,False,False
2023-02-11,55,553,246,114.78,0.95,1,2,1,6,True,72.0,72.0,208.0,238.0,77.14285714285714,320.57142857142856,True,False,False,True,False
2023-02-12,54,1918,425,91.92,0.95,1,2,1,6,True,55.0,86.0,246.0,382.0,72.57142857142857,326.7142857142857,True,False,False,False,False
2023-02-12,64,539,224,91.92,0.95,1,2,1,6,True,54.0,79.0,425.0,345.0,70.42857142857143,309.42857142857144,True,False,False,True,False
2023-02-12,61,669,208,91.92,0.95,1,2,1,6,True,64.0,79.0,224.0,341.0,67.85714285714286,290.42857142857144,True,False,False,False,True
2023-02-13,97,1280,244,109.15,1.03,0,2,1,7,False,61.0,79.0,208.0,264.0,70.42857142857143,287.57142857142856,True,False,False,False,False
2023-02-13,77,852,258,109.15,1.03,0,2,1,7,False,97.0,90.0,244.0,458.0,68.57142857142857,259.0,True,False,False,True,False
2023-02-13,73,1670,367,109.15,1.03,0,2,1,7,False,77.0,72.0,258.0,208.0,68.71428571428571,281.7142857142857,True,False,False,False,True
2023-02-14,66,859,422,94.7,1.05,0,2,1,7,False,73.0,55.0,367.0,246.0,70.28571428571429,306.85714285714283,True,False,False,True,False
2023-02-14,83,1199,362,94.7,1.05,0,2,1,7,False,66.0,54.0,422.0,425.0,74.42857142857143,297.85714285714283,True,False,False,False,False
2023-02-14,95,1636,432,94.7,1.05,0,2,1,7,False,83.0,64.0,362.0,224.0,78.85714285714286,327.57142857142856,True,False,False,False,True
2023-02-15,61,1530,228,100.97,1.1,0,2,1,7,False,95.0,61.0,432.0,208.0,78.85714285714286,330.42857142857144,True,False,False,False,False
2023-02-15,85,1262,426,100.97,1.1,0,2,1,7,False,61.0,97.0,228.0,244.0,77.14285714285714,356.42857142857144,True,False,False,True,False
2023-02-15,96,784,403,100.97,1.1,0,2,1,7,False,85.0,77.0,426.0,258.0,79.85714285714286,377.14285714285717,True,False,False,False,True
2023-02-16,55,1976,456,92.98,0.97,0,2,1,7,False,96.0,73.0,403.0,367.0,77.28571428571429,389.85714285714283,True,False,False,False,False
2023-02-16,96,1368,283,92.98,0.97,0,2,1,7,False,55.0,66.0,456.0,422.0,81.57142857142857,370.0,True,False,False,True,False
2023-02-16,77,1488,220,92.98,0.97,0,2,1,7,False,96.0,83.0,283.0,362.0,80.71428571428571,349.7142857142857,True,False,False,False,True
2023-02-17,97,1516,413,96.08,0.85,0,2,1,7,False,77.0,95.0,220.0,432.0,81.0,347.0,True,False,False,False,False
2023-02-17,93,1020,365,96.08,0.85,0,2,1,7,False,97.0,61.0,413.0,228.0,85.57142857142857,366.57142857142856,True,False,False,True,False
2023-02-17,63,954,472,96.08,0.85,0,2,1,7,False,93.0,85.0,365.0,426.0,82.42857142857143,373.14285714285717,True,False,False,False,True
2023-02-18,82,501,424,102.96,1.03,1,2,1,7,True,63.0,96.0,472.0,403.0,80.42857142857143,376.14285714285717,True,False,False,False,False
2023-02-18,82,1213,441,102.96,1.03,1,2,1,7,True,82.0,55.0,424.0,456.0,84.28571428571429,374.0,True,False,False,True,False
2023-02-18,71,591,347,102.96,1.03,1,2,1,7,True,82.0,96.0,441.0,283.0,80.71428571428571,383.14285714285717,True,False,False,False,True
2023-02-19,60,1607,407,100.05,0.98,1,2,1,7,True,71.0,77.0,347.0,220.0,78.28571428571429,409.85714285714283,True,False,False,True,False
2023-02-19,53,1913,221,100.05,0.98,1,2,1,7,True,60.0,97.0,407.0,413.0,72.0,382.42857142857144,True,False,False,False,False
2023-02-19,96,750,206,100.05,0.98,1,2,1,7,True,53.0,93.0,221.0,365.0,72.42857142857143,359.7142857142857,True,False,False,False,True
2023-02-20,84,944,292,85.85,0.96,0,2,1,8,False,96.0,63.0,206.0,472.0,75.42857142857143,334.0,True,False,False,False,False
2023-02-20,52,1423,401,85.85,0.96,0,2,1,8,False,84.0,82.0,292.0,424.0,71.14285714285714,330.7142857142857,True,False,False,True,False
2023-02-20,71,1048,258,85.85,0.96,0,2,1,8,False,52.0,82.0,401.0,441.0,69.57142857142857,304.57142857142856,True,False,False,False,True
2023-02-21,85,1251,286,96.57,0.92,0,2,1,8,False,71.0,71.0,258.0,347.0,71.57142857142857,295.85714285714283,True,False,False,False,False
2023-02-21,84,1293,207,96.57,0.92,0,2,1,8,False,85.0,60.0,286.0,407.0,75.0,267.2857142857143,True,False,False,True,False
2023-02-21,89,520,424,96.57,0.92,0,2,1,8,False,84.0,53.0,207.0,221.0,80.14285714285714,296.2857142857143,True,False,False,False,True
2023-02-22,94,1418,486,98.39,1.04,0,2,1,8,False,89.0,96.0,424.0,206.0,79.85714285714286,336.2857142857143,True,False,False,False,True
2023-02-22,63,1091,292,98.39,1.04,0,2,1,8,False,94.0,84.0,486.0,292.0,76.85714285714286,336.2857142857143,True,False,False,False,False
2023-02-22,60,1533,394,98.39,1.04,0,2,1,8,False,63.0,52.0,292.0,401.0,78.0,335.2857142857143,True,False,False,True,False
2023-02-23,50,618,234,118.86,1.02,0,2,1,8,False,60.0,71.0,394.0,258.0,75.0,331.85714285714283,True,False,False,False,False
2023-02-23,69,781,484,118.86,1.02,0,2,1,8,False,50.0,85.0,234.0,286.0,72.71428571428571,360.14285714285717,True,False,False,True,False
2023-02-23,58,1010,492,118.86,1.02,0,2,1,8,False,69.0,84.0,484.0,207.0,69.0,400.85714285714283,True,False,False,False,True
2023-02-24,57,1168,204,102.58,0.99,0,2,1,8,False,58.0,89.0,492.0,424.0,64.42857142857143,369.42857142857144,True,False,False,False,False
2023-02-24,57,1864,328,102.58,0.99,0,2,1,8,False,57.0,94.0,204.0,486.0,59.142857142857146,346.85714285714283,True,False,False,True,False
2023-02-24,94,807,433,102.58,0.99,0,2,1,8,False,57.0,63.0,328.0,292.0,63.57142857142857,367.0,True,False,False,False,True
2023-02-25,82,1612,375,80.81,1.0,1,2,1,8,True,94.0,60.0,433.0,394.0,66.71428571428571,364.2857142857143,True,False,False,True,False
2023-02-25,62,1084,444,80.81,1.0,1,2,1,8,True,82.0,50.0,375.0,234.0,68.42857142857143,394.2857142857143,True,False,False,False,False
2023-02-25,55,1074,272,80.81,1.0,1,2,1,8,True,62.0,69.0,444.0,484.0,66.42857142857143,364.0,True,False,False,False,True
2023-02-26,63,1341,464,100.6,1.25,1,2,1,8,True,55.0,58.0,272.0,492.0,67.14285714285714,360.0,True,False,False,False,False
2023-02-26,98,790,301,100.6,1.25,1,2,1,8,True,63.0,57.0,464.0,204.0,73.0,373.85714285714283,True,False,False,False,True
2023-02-26,75,1790,309,100.6,1.25,1,2,1,8,True,98.0,57.0,301.0,328.0,75.57142857142857,371.14285714285717,True,False,False,True,False
2023-02-27,71,1286,489,98.08,1.03,0,2,1,9,False,75.0,94.0,309.0,433.0,72.28571428571429,379.14285714285717,True,False,False,True,False
2023-02-27,63,1463,251,98.08,1.03,0,2,1,9,False,71.0,82.0,489.0,375.0,69.57142857142857,361.42857142857144,True,False,False,False,False
2023-02-27,53,1288,340,98.08,1.03,0,2,1,9,False,63.0,62.0,251.0,444.0,68.28571428571429,346.57142857142856,True,False,False,False,True
2023-02-28,91,1058,340,99.65,0.88,0,2,1,9,False,53.0,55.0,340.0,272.0,73.42857142857143,356.2857142857143,True,False,False,False,False
2023-02-28,85,1607,462,99.65,0.88,0,2,1,9,False,91.0,63.0,340.0,464.0,76.57142857142857,356.0,True,False,False,False,True
2023-02-28,50,1695,372,99.65,0.88,0,2,1,9,False,85.0,98.0,462.0,301.0,69.71428571428571,366.14285714285717,True,False,False,True,False
2023-03-01,84,1631,425,111.43,1.08,0,3,1,9,False,50.0,75.0,372.0,309.0,71.0,382.7142857142857,True,False,False,False,False
2023-03-01,54,1186,248,111.43,1.08,0,3,1,9,False,84.0,71.0,425.0,489.0,68.57142857142857,348.2857142857143,True,False,False,True,False
2023-03-01,68,1492,441,111.43,1.08,0,3,1,9,False,54.0,63.0,248.0,251.0,69.28571428571429,375.42857142857144,True,False,False,False,True
2023-03-02,89,852,363,107.91,0.91,0,3,1,9,False,68.0,53.0,441.0,340.0,74.42857142857143,378.7142857142857,True,False,False,False,False
2023-03-02,94,1505,235,107.91,0.91,0,3,1,9,False,89.0,91.0,363.0,340.0,74.85714285714286,363.7142857142857,True,False,False,True,False
2023-03-02,91,787,366,107.91,0.91,0,3,1,9,False,94.0,85.0,235.0,462.0,75.71428571428571,350.0,True,False,False,False,True
2023-03-03,83,1994,485,114.03,0.86,0,3,1,9,False,91.0,50.0,366.0,372.0,80.42857142857143,366.14285714285717,True,False,False,False,True
2023-03-03,85,952,486,114.03,0.86,0,3,1,9,False,83.0,84.0,485.0,425.0,80.57142857142857,374.85714285714283,True,False,False,False,False
2023-03-03,57,1161,499,114.03,0.86,0,3,1,9,False,85.0,54.0,486.0,248.0,81.0,410.7142857142857,True,False,False,True,False
2023-03-04,85,980,350,105.87,1.22,1,3,1,9,True,57.0,68.0,499.0,441.0,83.42857142857143,397.7142857142857,True,False,False,False,False
2023-03-04,61,1237,341,105.87,1.22,1,3,1,9,True,85.0,89.0,350.0,363.0,79.42857142857143,394.57142857142856,True,False,False,True,False
2023-03-04,81,1684,471,105.87,1.22,1,3,1,9,True,61.0,94.0,341.0,235.0,77.57142857142857,428.2857142857143,True,False,False,False,True
2023-03-05,65,1530,213,90.09,0.94,1,3,1,9,True,81.0,91.0,471.0,366.0,73.85714285714286,406.42857142857144,True,False,False,False,False
2023-03-05,63,633,266,90.09,0.94,1,3,1,9,True,65.0,83.0,213.0,485.0,71.0,375.14285714285717,True,False,False,True,False
2023-03-05,79,1739,357,90.09,0.94,1,3,1,9,True,63.0,85.0,266.0,486.0,70.14285714285714,356.7142857142857,True,False,False,False,True
2023-03-06,64,1696,211,101.0,0.95,0,3,1,10,False,79.0,57.0,357.0,499.0,71.14285714285714,315.57142857142856,True,False,False,True,False
2023-03-06,81,627,295,101.0,0.95,0,3,1,10,False,64.0,85.0,211.0,350.0,70.57142857142857,307.7142857142857,True,False,False,False,False
2023-03-06,62,1640,224,101.0,0.95,0,3,1,10,False,81.0,61.0,295.0,341.0,70.71428571428571,291.0,True,False,False,False,True
2023-03-07,65,899,451,84.49,1.01,0,3,1,10,False,62.0,81.0,224.0,471.0,68.42857142857143,288.14285714285717,True,False,False,False,False
2023-03-07,95,1382,462,84.49,1.01,0,3,1,10,False,65.0,65.0,451.0,213.0,72.71428571428571,323.7142857142857,True,False,False,True,False
2023-03-07,58,1679,389,84.49,1.01,0,3,1,10,False,95.0,63.0,462.0,266.0,72.0,341.2857142857143,True,False,False,False,True
2023-03-08,62,712,441,89.38,1.05,0,3,1,10,False,58.0,79.0,389.0,357.0,69.57142857142857,353.2857142857143,True,False,False,False,False
2023-03-08,72,1946,264,89.38,1.05,0,3,1,10,False,62.0,64.0,441.0,211.0,70.71428571428571,360.85714285714283,True,False,False,True,False
2023-03-08,87,1160,337,89.38,1.05,0,3,1,10,False,72.0,81.0,264.0,295.0,71.57142857142857,366.85714285714283,True,False,False,False,True
2023-03-09,58,924,328,90.81,1.15,0,3,1,10,False,87.0,62.0,337.0,224.0,71.0,381.7142857142857,True,False,False,True,False
2023-03-09,51,1071,247,90.81,1.15,0,3,1,10,False,58.0,65.0,328.0,451.0,69.0,352.57142857142856,True,False,False,False,False
2023-03-09,90,691,216,90.81,1.15,0,3,1,10,False,51.0,95.0,247.0,462.0,68.28571428571429,317.42857142857144,True,False,False,False,True
2023-03-10,89,865,427,92.17,0.97,0,3,1,10,False,90.0,58.0,216.0,389.0,72.71428571428571,322.85714285714283,True,False,False,False,False
2023-03-10,54,647,476,92.17,0.97,0,3,1,10,False,89.0,62.0,427.0,441.0,71.57142857142857,327.85714285714283,True,False,False,True,False
2023-03-10,73,1163,216,92.17,0.97,0,3,1,10,False,54.0,72.0,476.0,264.0,71.71428571428571,321.0,True,False,False,False,True
2023-03-11,81,850,487,108.14,0.88,1,3,1,10,True,73.0,87.0,216.0,337.0,70.85714285714286,342.42857142857144,True,False,False,False,False
2023-03-11,61,1269,468,108.14,0.88,1,3,1,10,True,81.0,58.0,487.0,328.0,71.28571428571429,362.42857142857144,True,False,False,True,False
2023-03-11,99,648,363,108.14,0.88,1,3,1,10,True,61.0,51.0,468.0,247.0,78.14285714285714,379.0,True,False,False,False,True
2023-03-12,57,801,437,102.27,1.13,1,3,1,10,True,99.0,90.0,363.0,216.0,73.42857142857143,410.57142857142856,True,False,False,False,False
2023-03-12,70,1920,348,102.27,1.13,1,3,1,10,True,57.0,89.0,437.0,427.0,70.71428571428571,399.2857142857143,True,False,False,True,False
2023-03-12,90,1442,217,102.27,1.13,1,3,1,10,True,70.0,54.0,348.0,476.0,75.85714285714286,362.2857142857143,True,False,False,False,True
2023-03-13,88,607,480,83.93,1.02,0,3,1,11,False,90.0,73.0,217.0,216.0,78.0,400.0,True,False,False,False,False
2023-03-13,68,522,229,83.93,1.02,0,3,1,11,False,88.0,81.0,480.0,487.0,76.14285714285714,363.14285714285717,True,False,False,True,False
2023-03-13,82,1195,202,83.93,1.02,0,3,1,11,False,68.0,61.0,229.0,468.0,79.14285714285714,325.14285714285717,True,False,False,False,True
2023-03-14,61,708,213,102.6,1.08,0,3,1,11,False,82.0,99.0,202.0,363.0,73.71428571428571,303.7142857142857,True,False,False,True,False
2023-03-14,83,1960,219,102.6,1.08,0,3,1,11,False,61.0,57.0,213.0,437.0,77.42857142857143,272.57142857142856,True,False,False,False,False
2023-03-14,91,1101,253,102.6,1.08,0,3,1,11,False,83.0,70.0,219.0,348.0,80.42857142857143,259.0,True,False,False,False,True
2023-03-15,68,1842,410,87.63,0.87,0,3,1,11,False,91.0,90.0,253.0,217.0,77.28571428571429,286.57142857142856,True,False,False,False,False
2023-03-15,83,1093,358,87.63,0.87,0,3,1,11,False,68.0,88.0,410.0,480.0,76.57142857142857,269.14285714285717,True,False,False,True,False
2023-03-15,53,1265,223,87.63,0.87,0,3,1,11,False,83.0,68.0,358.0,229.0,74.42857142857143,268.2857142857143,True,False,False,False,True
2023-03-16,96,577,323,105.22,1.03,0,3,1,11,False,53.0,82.0,223.0,202.0,76.42857142857143,285.57142857142856,True,False,False,False,False
2023-03-16,96,898,397,105.22,1.03,0,3,1,11,False,96.0,61.0,323.0,213.0,81.42857142857143,311.85714285714283,True,False,False,True,False
2023-03-16,53,1159,439,105.22,1.03,0,3,1,11,False,96.0,83.0,397.0,219.0,77.14285714285714,343.2857142857143,True,False,False,False,True
2023-03-17,75,1783,325,102.5,1.03,0,3,1,11,False,53.0,91.0,439.0,253.0,74.85714285714286,353.57142857142856,True,False,False,False,True
2023-03-17,73,1836,299,102.5,1.03,0,3,1,11,False,75.0,68.0,325.0,410.0,75.57142857142857,337.7142857142857,True,False,False,False,False
2023-03-17,88,1818,328,102.5,1.03,0,3,1,11,False,73.0,83.0,299.0,358.0,76.28571428571429,333.42857142857144,True,False,False,True,False
2023-03-18,53,1189,206,93.2,1.02,1,3,1,11,True,88.0,53.0,328.0,223.0,76.28571428571429,331.0,True,False,False,False,False
2023-03-18,92,1964,220,93.2,1.02,1,3,1,11,True,53.0,96.0,206.0,323.0,75.71428571428571,316.2857142857143,True,False,False,True,False
2023-03-18,92,1095,449,93.2,1.02,1,3,1,11,True,92.0,96.0,220.0,397.0,75.14285714285714,323.7142857142857,True,False,False,False,True
2023-03-19,90,922,285,102.93,0.93,1,3,1,11,True,92.0,53.0,449.0,439.0,80.42857142857143,301.7142857142857,True,False,False,False,False
2023-03-19,83,527,242,102.93,0.93,1,3,1,11,True,90.0,75.0,285.0,325.0,81.57142857142857,289.85714285714283,True,False,False,True,False
2023-03-19,82,1092,351,102.93,0.93,1,3,1,11,True,83.0,73.0,242.0,299.0,82.85714285714286,297.2857142857143,True,False,False,False,True
2023-03-20,56,776,219,118.66,1.05,0,3,1,12,False,82.0,88.0,351.0,328.0,78.28571428571429,281.7142857142857,True,False,False,True,False
2023-03-20,75,882,267,118.66,1.05,0,3,1,12,False,56.0,53.0,219.0,206.0,81.42857142857143,290.42857142857144,True,False,False,False,False
2023-03-20,98,1459,231,118.66,1.05,0,3,1,12,False,75.0,92.0,267.0,220.0,82.28571428571429,292.0,True,False,False,False,True
2023-03-21,85,984,284,88.09,1.07,0,3,1,12,False,98.0,92.0,231.0,449.0,81.28571428571429,268.42857142857144,True,False,False,False,False
2023-03-21,61,507,496,88.09,1.07,0,3,1,12,False,85.0,90.0,284.0,285.0,77.14285714285714,298.57142857142856,True,False,False,True,False
2023-03-21,92,1208,466,88.09,1.07,0,3,1,12,False,61.0,83.0,496.0,242.0,78.42857142857143,330.57142857142856,True,False,False,False,True
2023-03-22,50,1074,308,90.25,1.08,0,3,1,12,False,92.0,82.0,466.0,351.0,73.85714285714286,324.42857142857144,True,False,False,False,False
2023-03-22,61,1313,215,90.25,1.08,0,3,1,12,False,50.0,56.0,308.0,219.0,74.57142857142857,323.85714285714283,True,False,False,True,False
2023-03-22,68,1043,336,90.25,1.08,0,3,1,12,False,61.0,75.0,215.0,267.0,73.57142857142857,333.7142857142857,True,False,False,False,True
2023-03-23,75,1800,355,111.59,0.92,0,3,1,12,False,68.0,98.0,336.0,231.0,70.28571428571429,351.42857142857144,True,False,False,True,False
2023-03-23,75,689,362,111.59,0.92,0,3,1,12,False,75.0,85.0,355.0,284.0,68.85714285714286,362.57142857142856,True,False,False,False,False
2023-03-23,61,975,485,111.59,0.92,0,3,1,12,False,75.0,61.0,362.0,496.0,68.85714285714286,361.0,True,False,False,False,True
2023-03-24,64,1714,220,109.63,1.04,0,3,1,12,False,61.0,92.0,485.0,466.0,64.85714285714286,325.85714285714283,True,False,False,False,False
2023-03-24,52,1015,493,109.63,1.04,0,3,1,12,False,64.0,50.0,220.0,308.0,65.14285714285714,352.2857142857143,True,False,False,True,False
2023-03-24,57,1354,327,109.63,1.04,0,3,1,12,False,52.0,61.0,493.0,215.0,64.57142857142857,368.2857142857143,True,False,False,False,True
2023-03-25,89,1355,469,108.22,1.19,1,3,1,12,True,57.0,68.0,327.0,336.0,67.57142857142857,387.2857142857143,True,False,False,True,False
2023-03-25,75,1113,414,108.22,1.19,1,3,1,12,True,89.0,75.0,469.0,355.0,67.57142857142857,395.7142857142857,True,False,False,False,False
2023-03-25,68,1095,480,108.22,1.19,1,3,1,12,True,75.0,75.0,414.0,362.0,66.57142857142857,412.57142857142856,True,False,False,False,True
2023-03-26,90,567,463,97.55,0.92,1,3,1,12,True,68.0,61.0,480.0,485.0,70.71428571428571,409.42857142857144,True,False,False,True,False
2023-03-26,51,1650,454,97.55,0.92,1,3,1,12,True,90.0,64.0,463.0,220.0,68.85714285714286,442.85714285714283,True,False,False,False,False
2023-03-26,90,833,421,97.55,0.92,1,3,1,12,True,51.0,52.0,454.0,493.0,74.28571428571429,432.57142857142856,True,False,False,False,True
2023-03-27,90,1158,225,91.1,0.92,0,3,1,13,False,90.0,57.0,421.0,327.0,79.0,418.0,True,False,False,False,False
2023-03-27,95,1058,214,91.1,0.92,0,3,1,13,False,90.0,89.0,225.0,469.0,79.85714285714286,381.57142857142856,True,False,False,True,False
2023-03-27,94,842,275,91.1,0.92,0,3,1,13,False,95.0,75.0,214.0,414.0,82.57142857142857,361.7142857142857,True,False,False,False,True
2023-03-28,94,1252,341,99.23,1.03,0,3,1,13,False,94.0,68.0,275.0,480.0,86.28571428571429,341.85714285714283,True,False,False,True,False
2023-03-28,84,1955,436,99.23,1.03,0,3,1,13,False,94.0,90.0,341.0,463.0,85.42857142857143,338.0,True,False,False,False,False
2023-03-28,57,1990,292,99.23,1.03,0,3,1,13,False,84.0,51.0,436.0,454.0,86.28571428571429,314.85714285714283,True,False,False,False,True
2023-03-29,88,896,391,102.77,1.08,0,3,1,13,False,57.0,90.0,292.0,421.0,86.0,310.57142857142856,True,False,False,True,False
2023-03-29,60,1406,326,102.77,1.08,0,3,1,13,False,88.0,90.0,391.0,225.0,81.71428571428571,325.0,True,False,False,False,False
2023-03-29,88,682,240,102.77,1.08,0,3,1,13,False,60.0,95.0,326.0,214.0,80.71428571428571,328.7142857142857,True,False,False,False,True
2023-03-30,85,1093,346,100.13,1.15,0,3,1,13,False,88.0,94.0,240.0,275.0,79.42857142857143,338.85714285714283,True,False,False,False,False
2023-03-30,51,1847,360,100.13,1.15,0,3,1,13,False,85.0,94.0,346.0,341.0,73.28571428571429,341.57142857142856,True,False,False,True,False
2023-03-30,98,1349,345,100.13,1.15,0,3,1,13,False,51.0,84.0,360.0,436.0,75.28571428571429,328.57142857142856,True,False,False,False,True
2023-03-31,98,1650,422,97.35,1.27,0,3,1,13,False,98.0,57.0,345.0,292.0,81.14285714285714,347.14285714285717,True,False,False,False,False
2023-03-31,84,734,412,97.35,1.27,0,3,1,13,False,98.0,88.0,422.0,391.0,80.57142857142857,350.14285714285717,True,False,False,True,False
2023-03-31,51,1604,467,97.35,1.27,0,3,1,13,False,84.0,60.0,412.0,326.0,79.28571428571429,370.2857142857143,True,False,False,False,True
2023-01-03,66,891,362,97.66,0.98,0,1,1,1,False,84.0,77.0,460.0,470.0,70.42857142857143,337.42857142857144,False,True,False,True,False
2023-01-03,73,1586,338,97.66,0.98,0,1,1,1,False,66.0,76.0,362.0,369.0,70.0,333.0,False,True,False,False,True
2023-01-04,75,1391,378,115.79,1.08,0,1,1,1,False,73.0,93.0,338.0,248.0,67.42857142857143,351.57142857142856,False,True,False,True,False
2023-01-04,58,706,214,115.79,1.08,0,1,1,1,False,75.0,53.0,378.0,417.0,68.14285714285714,322.57142857142856,False,True,False,False,True
2023-01-04,81,1242,440,115.79,1.08,0,1,1,1,False,58.0,55.0,214.0,305.0,71.85714285714286,341.85714285714283,False,True,False,False,False
2023-01-05,57,1934,336,95.31,1.05,0,1,1,1,False,81.0,66.0,440.0,201.0,70.57142857142857,361.14285714285717,False,True,False,False,False
2023-01-05,62,1782,397,95.31,1.05,0,1,1,1,False,57.0,84.0,336.0,460.0,67.42857142857143,352.14285714285717,False,True,False,True,False
2023-01-05,82,1908,482,95.31,1.05,0,1,1,1,False,62.0,66.0,397.0,362.0,69.71428571428571,369.2857142857143,False,True,False,False,True
2023-01-06,53,1962,402,95.37,0.95,0,1,1,1,False,82.0,73.0,482.0,338.0,66.85714285714286,378.42857142857144,False,True,False,False,False
2023-01-06,75,1939,446,95.37,0.95,0,1,1,1,False,53.0,75.0,402.0,378.0,66.85714285714286,388.14285714285717,False,True,False,True,False
2023-01-06,51,1576,371,95.37,0.95,0,1,1,1,False,75.0,58.0,446.0,214.0,65.85714285714286,410.57142857142856,False,True,False,False,True
2023-01-07,56,643,311,102.42,0.81,1,1,1,1,True,51.0,81.0,371.0,440.0,62.285714285714285,392.14285714285717,False,True,False,False,False
2023-01-07,80,1821,298,102.42,0.81,1,1,1,1,True,56.0,57.0,311.0,336.0,65.57142857142857,386.7142857142857,False,True,False,True,False
2023-01-07,60,972,350,102.42,0.81,1,1,1,1,True,80.0,62.0,298.0,397.0,65.28571428571429,380.0,False,True,False,False,True
2023-01-08,84,1456,368,82.75,0.94,1,1,1,1,True,60.0,82.0,350.0,482.0,65.57142857142857,363.7142857142857,False,True,False,False,False
2023-01-08,74,1413,393,82.75,0.94,1,1,1,1,True,84.0,53.0,368.0,402.0,68.57142857142857,362.42857142857144,False,True,False,True,False
2023-01-08,97,1009,298,82.75,0.94,1,1,1,1,True,74.0,75.0,393.0,446.0,71.71428571428571,341.2857142857143,False,True,False,False,True
2023-01-09,53,1046,391,89.87,1.03,0,1,1,2,False,97.0,51.0,298.0,371.0,72.0,344.14285714285717,False,True,False,True,False
2023-01-09,77,1378,346,89.87,1.03,0,1,1,2,False,53.0,56.0,391.0,311.0,75.0,349.14285714285717,False,True,False,False,True
2023-01-09,98,516,371,89.87,1.03,0,1,1,2,False,77.0,80.0,346.0,298.0,77.57142857142857,359.57142857142856,False,True,False,False,False
2023-01-10,89,1916,498,90.92,0.86,0,1,1,2,False,98.0,60.0,371.0,350.0,81.71428571428571,380.7142857142857,False,True,False,False,False
2023-01-10,51,654,472,90.92,0.86,0,1,1,2,False,89.0,84.0,498.0,368.0,77.0,395.57142857142856,False,True,False,True,False
2023-01-10,99,1811,350,90.92,0.86,0,1,1,2,False,51.0,74.0,472.0,393.0,80.57142857142857,389.42857142857144,False,True,False,False,True
2023-01-11,91,1337,470,114.66,0.98,0,1,1,2,False,99.0,97.0,350.0,298.0,79.71428571428571,414.0,False,True,False,False,False
2023-01-11,71,804,379,114.66,0.98,0,1,1,2,False,91.0,53.0,470.0,391.0,82.28571428571429,412.2857142857143,False,True,False,True,False
2023-01-11,71,813,257,114.66,0.98,0,1,1,2,False,71.0,77.0,379.0,346.0,81.42857142857143,399.57142857142856,False,True,False,False,True
2023-01-12,97,987,436,100.68,0.86,0,1,1,2,False,71.0,98.0,257.0,371.0,81.28571428571429,408.85714285714283,False,True,False,False,False
2023-01-12,50,1301,295,100.68,0.86,0,1,1,2,False,97.0,89.0,436.0,498.0,75.71428571428571,379.85714285714283,False,True,False,True,False
2023-01-12,58,1512,328,100.68,0.86,0,1,1,2,False,50.0,51.0,295.0,472.0,76.71428571428571,359.2857142857143,False,True,False,False,True
2023-01-13,79,856,222,94.56,1.01,0,1,1,2,False,58.0,99.0,328.0,350.0,73.85714285714286,341.0,False,True,False,True,False
2023-01-13,85,1812,453,94.56,1.01,0,1,1,2,False,79.0,91.0,222.0,470.0,73.0,338.57142857142856,False,True,False,False,True
2023-01-13,59,1623,489,94.56,1.01,0,1,1,2,False,85.0,71.0,453.0,379.0,71.28571428571429,354.2857142857143,False,True,False,False,False
2023-01-14,99,534,414,88.49,1.04,1,1,1,2,True,59.0,71.0,489.0,257.0,75.28571428571429,376.7142857142857,False,True,False,False,False
2023-01-14,80,1825,452,88.49,1.04,1,1,1,2,True,99.0,97.0,414.0,436.0,72.85714285714286,379.0,False,True,False,True,False
2023-01-14,93,784,211,88.49,1.04,1,1,1,2,True,80.0,50.0,452.0,295.0,79.0,367.0,False,True,False,False,True
2023-01-15,98,778,416,93.99,0.97,1,1,1,2,True,93.0,58.0,211.0,328.0,84.71428571428571,379.57142857142856,False,True,False,False,False
2023-01-15,81,536,467,93.99,0.97,1,1,1,2,True,98.0,79.0,416.0,222.0,85.0,414.57142857142856,False,True,False,True,False
2023-01-15,73,1162,389,93.99,0.97,1,1,1,2,True,81.0,85.0,467.0,453.0,83.28571428571429,405.42857142857144,False,True,False,False,True
2023-01-16,91,1709,422,93.98,1.19,0,1,1,3,False,73.0,59.0,389.0,489.0,87.85714285714286,395.85714285714283,False,True,False,False,False
2023-01-16,88,608,380,93.98,1.19,0,1,1,3,False,91.0,99.0,422.0,414.0,86.28571428571429,391.0,False,True,False,True,False
2023-01-16,70,1674,343,93.98,1.19,0,1,1,3,False,88.0,80.0,380.0,452.0,84.85714285714286,375.42857142857144,False,True,False,False,True
2023-01-17,80,944,381,99.87,0.89,0,1,1,3,False,70.0,93.0,343.0,211.0,83.0,399.7142857142857,False,True,False,False,False
2023-01-17,85,1593,451,99.87,0.89,0,1,1,3,False,80.0,98.0,381.0,416.0,81.14285714285714,404.7142857142857,False,True,False,True,False
