date,region,resource_type,usage_cpu,usage_storage,users_active,economic_index,cloud_market_demand,holiday,day_of_week,month,year,quarter,is_weekend,usage_cpu_lag_1,usage_cpu_lag_3,usage_cpu_lag_7,usage_cpu_rolling_mean_7d,usage_cpu_rolling_max_7d,usage_cpu_rolling_min_7d,usage_cpu_rolling_mean_30d,usage_cpu_rolling_max_30d,usage_cpu_rolling_min_30d,usage_storage_rolling_mean_7d,usage_storage_rolling_max_7d,usage_storage_rolling_min_7d,usage_storage_rolling_mean_30d,usage_storage_rolling_max_30d,usage_storage_rolling_min_30d,cpu_allocation,storage_allocation,utilization_ratio,storage_efficiency,weather,outages,price_changes
2023-01-21,Southeast Asia,Storage,50,1577,435,107.38,1.02,1,5,1,2023,1,1,52.0,90.0,85.0,69.57142857142857,98.0,50.0,77.9,99.0,50.0,1554.142857142857,1984.0,1208.0,1276.5,1984.0,534.0,100,2000,0.5,0.7885,29.15394020934628,1,-1.160017959801361
2023-01-21,Southeast Asia,Container,54,1489,421,107.38,1.02,1,5,1,2023,1,1,50.0,77.0,58.0,69.0,98.0,50.0,76.66666666666667,99.0,50.0,1562.857142857143,1984.0,1208.0,1281.5666666666666,1984.0,534.0,100,2000,0.54,0.7445,17.491466262136093,0,-0.0745419981843671
2023-01-22,Southeast Asia,VM,78,1399,337,98.84,0.97,1,6,1,2023,1,1,54.0,52.0,62.0,71.28571428571429,98.0,50.0,77.33333333333333,99.0,50.0,1586.857142857143,1984.0,1208.0,1277.8,1984.0,534.0,100,2000,0.78,0.6995,16.206070588186474,0,-0.4394702823417288
2023-01-22,Southeast Asia,Storage,66,1853,472,98.84,0.97,1,6,1,2023,1,1,78.0,50.0,98.0,66.71428571428571,90.0,50.0,77.86666666666666,99.0,50.0,1568.142857142857,1853.0,1208.0,1296.2,1984.0,534.0,100,2000,0.66,0.9265,12.937277855848652,1,-0.8417493811150741
2023-01-22,Southeast Asia,Container,69,1483,268,98.84,0.97,1,6,1,2023,1,1,66.0,54.0,90.0,63.71428571428572,78.0,50.0,76.93333333333334,99.0,50.0,1548.2857142857142,1853.0,1208.0,1312.7333333333331,1984.0,534.0,100,2000,0.69,0.7415,18.500810618627654,1,1.5352573731915256
2023-01-23,Southeast Asia,VM,68,1528,291,85.21,0.93,0,0,1,2023,1,0,69.0,78.0,77.0,62.42857142857143,78.0,50.0,76.36666666666666,99.0,50.0,1594.0,1853.0,1399.0,1303.2666666666669,1984.0,534.0,100,2000,0.68,0.764,17.792858156833375,0,0.966901151474938
2023-01-23,Southeast Asia,Storage,91,1033,200,85.21,0.93,0,0,1,2023,1,0,68.0,66.0,52.0,68.0,91.0,50.0,76.76666666666667,99.0,50.0,1480.2857142857142,1853.0,1033.0,1309.1666666666667,1984.0,534.0,100,2000,0.91,0.5165,10.06099214571567,0,1.1267318947332117
2023-01-23,Southeast Asia,Container,54,732,211,85.21,0.93,0,0,1,2023,1,0,91.0,69.0,50.0,68.57142857142857,91.0,54.0,76.6,99.0,50.0,1359.571428571429,1853.0,732.0,1279.4666666666667,1984.0,534.0,100,2000,0.54,0.366,14.55066607129419,0,-0.275100537116086
2023-01-24,Southeast Asia,VM,71,1025,227,95.39,1.11,0,1,1,2023,1,0,54.0,68.0,54.0,71.0,91.0,54.0,75.86666666666666,99.0,50.0,1293.2857142857142,1853.0,732.0,1287.5,1984.0,534.0,100,2000,0.71,0.5125,12.858012302521953,0,1.0428970213485105
2023-01-24,Southeast Asia,Storage,72,577,415,95.39,1.11,0,1,1,2023,1,0,71.0,91.0,78.0,70.14285714285714,91.0,54.0,75.6,99.0,50.0,1175.857142857143,1853.0,577.0,1245.9,1984.0,534.0,100,2000,0.72,0.2885,11.529451658105392,0,0.1454171371095281
2023-01-24,Southeast Asia,Container,51,864,353,95.39,1.11,0,1,1,2023,1,0,72.0,54.0,66.0,68.0,91.0,51.0,74.0,98.0,50.0,1034.571428571429,1528.0,577.0,1256.9,1984.0,536.0,100,2000,0.51,0.432,26.53125400711431,1,0.9962581777964424
2023-01-25,Southeast Asia,VM,53,1917,266,103.44,0.82,0,2,1,2023,1,0,51.0,71.0,69.0,65.71428571428571,91.0,51.0,73.33333333333333,98.0,50.0,1096.571428571429,1917.0,577.0,1282.0666666666666,1984.0,536.0,100,2000,0.53,0.9585,26.3505068079727,0,0.7588237313508287
2023-01-25,Southeast Asia,Storage,90,608,345,103.44,0.82,0,2,1,2023,1,0,53.0,72.0,68.0,68.85714285714286,91.0,51.0,73.63333333333334,98.0,50.0,965.1428571428572,1917.0,577.0,1284.4666666666667,1984.0,577.0,100,2000,0.9,0.304,10.36972752097834,1,1.6200839105754137
2023-01-25,Southeast Asia,Container,96,727,310,103.44,0.82,0,2,1,2023,1,0,90.0,51.0,91.0,69.57142857142857,96.0,51.0,73.56666666666666,98.0,50.0,921.4285714285714,1917.0,577.0,1282.7666666666669,1984.0,577.0,100,2000,0.96,0.3635,16.014457119534214,0,-1.0925989750231109
2023-01-26,Southeast Asia,VM,52,742,230,103.24,0.96,0,3,1,2023,1,0,96.0,53.0,54.0,69.28571428571429,96.0,51.0,72.96666666666667,98.0,50.0,922.8571428571428,1917.0,577.0,1251.7,1984.0,577.0,100,2000,0.52,0.371,29.48549156069976,1,-0.7648196781565447
2023-01-26,Southeast Asia,Storage,89,728,235,103.24,0.96,0,3,1,2023,1,0,52.0,90.0,71.0,71.85714285714286,96.0,51.0,73.0,98.0,50.0,880.4285714285714,1917.0,577.0,1255.7,1984.0,577.0,100,2000,0.89,0.364,20.824243377427024,1,-1.071114438072997
2023-01-26,Southeast Asia,Container,73,1746,205,103.24,0.96,0,3,1,2023,1,0,89.0,96.0,72.0,72.0,96.0,51.0,72.4,98.0,50.0,1047.428571428571,1917.0,608.0,1256.9333333333334,1984.0,577.0,100,2000,0.73,0.873,14.939785864917583,1,-0.181518608977388
2023-01-27,Southeast Asia,VM,63,819,237,93.23,1.06,0,4,1,2023,1,0,73.0,52.0,51.0,73.71428571428571,96.0,52.0,72.63333333333334,98.0,50.0,1041.0,1917.0,608.0,1260.3666666666666,1984.0,577.0,100,2000,0.63,0.4095,29.07441586829885,1,0.4720329431739063
2023-01-27,Southeast Asia,Storage,86,638,458,93.23,1.06,0,4,1,2023,1,0,63.0,89.0,53.0,78.42857142857143,96.0,52.0,72.66666666666667,98.0,50.0,858.2857142857143,1746.0,608.0,1228.5333333333333,1984.0,577.0,100,2000,0.86,0.319,29.683953504690557,1,-0.3724025227433785
2023-01-27,Southeast Asia,Container,82,1401,377,93.23,1.06,0,4,1,2023,1,0,86.0,73.0,90.0,77.28571428571429,96.0,52.0,72.73333333333333,98.0,50.0,971.5714285714286,1746.0,638.0,1243.7666666666669,1984.0,577.0,100,2000,0.82,0.7005,20.5084090539837,0,0.6637204605074826
2023-01-28,Southeast Asia,VM,78,1372,428,110.31,1.09,1,5,1,2023,1,1,82.0,63.0,96.0,74.71428571428571,89.0,52.0,72.13333333333334,98.0,50.0,1063.7142857142858,1746.0,638.0,1233.7666666666669,1984.0,577.0,100,2000,0.78,0.686,29.282099543635205,1,0.3222359910678547
2023-01-28,Southeast Asia,Storage,63,1297,490,110.31,1.09,1,5,1,2023,1,1,78.0,86.0,52.0,76.28571428571429,89.0,63.0,71.9,98.0,50.0,1143.0,1746.0,638.0,1253.6,1984.0,577.0,100,2000,0.63,0.6485,16.45440147500472,0,1.739318141975965
2023-01-28,Southeast Asia,Container,70,1688,204,110.31,1.09,1,5,1,2023,1,1,63.0,82.0,89.0,73.57142857142857,86.0,63.0,71.36666666666666,98.0,50.0,1280.142857142857,1746.0,638.0,1251.5333333333333,1984.0,577.0,100,2000,0.7,0.844,20.289762153358406,1,-1.75381972712796
2023-01-29,Southeast Asia,VM,55,1078,378,91.61,0.97,1,6,1,2023,1,1,70.0,78.0,73.0,71.0,86.0,55.0,70.36666666666666,98.0,50.0,1184.7142857142858,1688.0,638.0,1254.1,1984.0,577.0,100,2000,0.55,0.539,16.299381355100486,0,0.996387241704949
2023-01-29,Southeast Asia,Storage,57,1053,214,91.61,0.97,1,6,1,2023,1,1,55.0,63.0,63.0,70.14285714285714,86.0,55.0,70.33333333333333,98.0,50.0,1218.142857142857,1688.0,638.0,1241.6,1984.0,577.0,100,2000,0.57,0.5265,26.5221212654733,0,-0.6570992386747525
2023-01-29,Southeast Asia,Container,96,1812,430,91.61,0.97,1,6,1,2023,1,1,57.0,70.0,86.0,71.57142857142857,96.0,55.0,71.46666666666667,98.0,50.0,1385.857142857143,1812.0,1053.0,1260.9666666666667,1984.0,577.0,100,2000,0.96,0.906,26.857201593715143,0,0.1393606911146033
2023-01-30,Southeast Asia,VM,53,1343,372,103.31,1.1,0,0,1,2023,1,0,96.0,55.0,82.0,67.42857142857143,96.0,53.0,69.96666666666667,96.0,50.0,1377.571428571429,1812.0,1053.0,1239.6,1917.0,577.0,100,2000,0.53,0.6715,29.235994106927865,1,-2.129184779998896
2023-01-30,Southeast Asia,Storage,51,1934,294,103.31,1.1,0,0,1,2023,1,0,53.0,57.0,78.0,63.57142857142857,96.0,51.0,68.66666666666667,96.0,50.0,1457.857142857143,1934.0,1053.0,1250.0,1934.0,577.0,100,2000,0.51,0.967,14.910745547608204,0,-1.977371592512976
2023-01-30,Southeast Asia,Container,85,1815,481,103.31,1.1,0,0,1,2023,1,0,51.0,96.0,63.0,66.71428571428571,96.0,51.0,68.93333333333334,96.0,50.0,1531.857142857143,1934.0,1053.0,1270.2333333333331,1934.0,577.0,100,2000,0.85,0.9075,24.096993730438317,0,0.3119056458230295
2023-01-31,Southeast Asia,VM,86,626,305,95.21,0.98,0,1,1,2023,1,0,85.0,53.0,70.0,69.0,96.0,51.0,70.06666666666666,96.0,50.0,1380.142857142857,1934.0,626.0,1230.1333333333334,1934.0,577.0,100,2000,0.86,0.313,17.49094957319991,1,-1.4015721386871205
2023-01-31,Southeast Asia,Storage,98,1103,486,95.21,0.98,0,1,1,2023,1,0,86.0,51.0,55.0,75.14285714285714,98.0,51.0,71.66666666666667,98.0,51.0,1383.7142857142858,1934.0,626.0,1214.3333333333333,1934.0,577.0,100,2000,0.98,0.5515,15.482081164192676,1,-0.045183678436946
2023-01-31,Southeast Asia,Container,58,1513,250,95.21,0.98,0,1,1,2023,1,0,98.0,85.0,57.0,75.28571428571429,98.0,51.0,71.8,98.0,51.0,1449.428571428571,1934.0,626.0,1215.1333333333334,1934.0,577.0,100,2000,0.58,0.7565,12.71089938262108,1,0.0611000735711449
2023-02-01,Southeast Asia,VM,92,1454,450,88.94,0.88,0,2,2,2023,1,0,58.0,86.0,96.0,74.71428571428571,98.0,51.0,72.26666666666667,98.0,51.0,1398.2857142857142,1934.0,626.0,1216.9666666666667,1934.0,577.0,100,2000,0.92,0.727,21.38375488203975,1,-0.9804861765783948
2023-02-01,Southeast Asia,Storage,73,524,379,88.94,0.88,0,2,2,2023,1,0,92.0,98.0,53.0,77.57142857142857,98.0,51.0,72.5,98.0,51.0,1281.2857142857142,1934.0,524.0,1172.6666666666667,1934.0,524.0,100,2000,0.73,0.262,13.280430913150887,1,-0.6763655565751494
2023-02-01,Southeast Asia,Container,55,1684,376,88.94,0.88,0,2,2,2023,1,0,73.0,58.0,51.0,78.14285714285714,98.0,55.0,72.03333333333333,98.0,51.0,1245.571428571429,1815.0,524.0,1179.3666666666666,1934.0,524.0,100,2000,0.55,0.842,13.526620641018493,1,-0.6120122037769665
2023-02-02,Southeast Asia,VM,65,1947,218,108.13,1.14,0,3,2,2023,1,0,55.0,92.0,85.0,75.28571428571429,98.0,55.0,71.93333333333334,98.0,51.0,1264.428571428571,1947.0,524.0,1193.3333333333333,1947.0,524.0,100,2000,0.65,0.9735,27.89384524358098,0,-1.1906903775953293
2023-02-02,Southeast Asia,Storage,67,1268,277,108.13,1.14,0,3,2,2023,1,0,65.0,73.0,86.0,72.57142857142857,98.0,55.0,71.13333333333334,98.0,51.0,1356.142857142857,1947.0,524.0,1201.1666666666667,1947.0,524.0,100,2000,0.67,0.634,11.447391181365198,1,0.0913041858482991
2023-02-02,Southeast Asia,Container,96,1509,393,108.13,1.14,0,3,2,2023,1,0,67.0,55.0,98.0,72.28571428571429,96.0,55.0,72.53333333333333,98.0,51.0,1414.142857142857,1947.0,524.0,1227.0666666666666,1947.0,524.0,100,2000,0.96,0.7545,13.431869951650896,0,-0.2621679632780083
2023-02-03,Southeast Asia,VM,96,1752,266,99.28,1.1,0,4,2,2023,1,0,96.0,65.0,58.0,77.71428571428571,96.0,55.0,73.36666666666666,98.0,51.0,1448.2857142857142,1947.0,524.0,1251.3,1947.0,524.0,100,2000,0.96,0.876,22.16268053618223,0,-1.0037062794675462
2023-02-03,Southeast Asia,Storage,82,1506,463,99.28,1.1,0,4,2,2023,1,0,96.0,67.0,92.0,76.28571428571429,96.0,55.0,73.7,98.0,51.0,1455.7142857142858,1947.0,524.0,1282.2666666666669,1947.0,524.0,100,2000,0.82,0.753,24.24762075198128,1,-0.4495059805886047
2023-02-03,Southeast Asia,Container,83,595,287,99.28,1.1,0,4,2,2023,1,0,82.0,96.0,73.0,77.71428571428571,96.0,55.0,74.76666666666667,98.0,51.0,1465.857142857143,1947.0,595.0,1273.3,1947.0,524.0,100,2000,0.83,0.2975,23.286780298507438,1,0.0956505369371168
2023-02-04,Southeast Asia,VM,72,1642,219,103.62,0.94,1,5,2,2023,1,1,83.0,96.0,55.0,80.14285714285714,96.0,65.0,75.4,98.0,51.0,1459.857142857143,1947.0,595.0,1264.1333333333334,1947.0,524.0,100,2000,0.72,0.821,22.066080510892963,0,-0.8331110324383317
2023-02-04,Southeast Asia,Storage,54,1304,455,103.62,0.94,1,5,2,2023,1,1,72.0,82.0,65.0,78.57142857142857,96.0,54.0,74.2,98.0,51.0,1368.0,1752.0,595.0,1287.3333333333333,1947.0,524.0,100,2000,0.54,0.652,19.176853783490564,0,-0.2170276534344594
2023-02-04,Southeast Asia,Container,79,1404,425,103.62,0.94,1,5,2,2023,1,1,54.0,83.0,67.0,80.28571428571429,96.0,54.0,73.63333333333334,98.0,51.0,1387.428571428571,1752.0,595.0,1309.9,1947.0,524.0,100,2000,0.79,0.702,11.672922793060858,0,-0.6556247990222533
2023-02-05,Southeast Asia,VM,94,1109,414,103.61,1.15,1,6,2,2023,1,1,79.0,72.0,96.0,80.0,96.0,54.0,75.03333333333333,98.0,51.0,1330.2857142857142,1752.0,595.0,1322.1333333333334,1947.0,524.0,100,2000,0.94,0.5545,12.618460943184434,1,-1.968476480476836
2023-02-05,Southeast Asia,Storage,86,574,345,103.61,1.15,1,6,2,2023,1,1,94.0,54.0,96.0,78.57142857142857,94.0,54.0,74.93333333333334,98.0,51.0,1162.0,1642.0,574.0,1317.0,1947.0,524.0,100,2000,0.86,0.287,13.642089411457956,0,0.3297786821408284
2023-02-05,Southeast Asia,Container,70,541,240,103.61,1.15,1,6,2,2023,1,1,86.0,79.0,82.0,76.85714285714286,94.0,54.0,74.83333333333333,98.0,51.0,1024.142857142857,1642.0,541.0,1276.8333333333333,1947.0,524.0,100,2000,0.7,0.2705,12.851852045612093,0,-0.7989691449035695
2023-02-06,Southeast Asia,VM,78,648,466,99.64,1.16,0,0,2,2023,1,0,70.0,94.0,83.0,76.14285714285714,94.0,54.0,75.33333333333333,98.0,51.0,1031.7142857142858,1642.0,541.0,1271.1333333333334,1947.0,524.0,100,2000,0.78,0.324,28.627489123889195,0,-0.088602331419798
2023-02-06,Southeast Asia,Storage,89,510,363,99.64,1.16,0,0,2,2023,1,0,78.0,86.0,72.0,78.57142857142857,94.0,54.0,75.43333333333334,98.0,51.0,870.0,1404.0,510.0,1266.8666666666666,1947.0,510.0,100,2000,0.89,0.255,11.333590574448746,1,0.6727092175600322
2023-02-06,Southeast Asia,Container,98,686,494,99.64,1.16,0,0,2,2023,1,0,89.0,70.0,54.0,84.85714285714286,98.0,70.0,75.96666666666667,98.0,51.0,781.7142857142857,1404.0,510.0,1243.0333333333333,1947.0,510.0,100,2000,0.98,0.343,26.417447460831383,0,0.3959642150371926
2023-02-07,Southeast Asia,VM,88,630,428,73.8,1.08,0,1,2,2023,1,0,98.0,78.0,79.0,86.14285714285714,98.0,70.0,76.3,98.0,51.0,671.1428571428571,1109.0,510.0,1218.3,1947.0,510.0,100,2000,0.88,0.315,24.83409752255247,0,-1.1524763175394095
2023-02-07,Southeast Asia,Storage,93,671,301,73.8,1.08,0,1,2,2023,1,0,88.0,89.0,94.0,86.0,98.0,70.0,77.3,98.0,51.0,608.5714285714286,686.0,510.0,1197.4333333333334,1947.0,510.0,100,2000,0.93,0.3355,13.6113066906026,1,0.8273821213667806
2023-02-07,Southeast Asia,Container,83,1023,474,73.8,1.08,0,1,2,2023,1,0,93.0,98.0,86.0,85.57142857142857,98.0,70.0,77.73333333333333,98.0,51.0,672.7142857142857,1023.0,510.0,1175.2666666666669,1947.0,510.0,100,2000,0.83,0.5115,18.21291725707156,0,-0.5350164539701745
2023-02-08,Southeast Asia,VM,70,1609,449,100.87,0.97,0,2,2,2023,1,0,83.0,88.0,70.0,85.57142857142857,98.0,70.0,78.23333333333333,98.0,51.0,825.2857142857143,1609.0,510.0,1192.9666666666667,1947.0,510.0,100,2000,0.7,0.8045,26.48385646810373,0,-0.0246297132565822
2023-02-08,Southeast Asia,Storage,56,834,316,100.87,0.97,0,2,2,2023,1,0,70.0,93.0,78.0,82.42857142857143,98.0,56.0,78.2,98.0,51.0,851.8571428571429,1609.0,510.0,1185.6666666666667,1947.0,510.0,100,2000,0.56,0.417,14.952250462509223,0,-0.0384516919831881
2023-02-08,Southeast Asia,Container,56,636,375,100.87,0.97,0,2,2,2023,1,0,56.0,83.0,89.0,77.71428571428571,98.0,56.0,76.86666666666666,98.0,51.0,869.8571428571429,1609.0,630.0,1146.4666666666667,1947.0,510.0,100,2000,0.56,0.318,22.049784416708512,0,0.7800215116784578
2023-02-09,Southeast Asia,VM,78,1481,409,100.92,0.8,0,3,2,2023,1,0,56.0,70.0,98.0,74.85714285714286,93.0,56.0,77.7,98.0,51.0,983.4285714285714,1609.0,630.0,1151.0666666666666,1947.0,510.0,100,2000,0.78,0.7405,28.804755347239027,0,0.2682573171898143
2023-02-09,Southeast Asia,Storage,82,515,307,100.92,0.8,0,3,2,2023,1,0,78.0,56.0,88.0,74.0,93.0,56.0,78.73333333333333,98.0,54.0,967.0,1609.0,515.0,1103.7666666666669,1947.0,510.0,100,2000,0.82,0.2575,25.04057405587832,0,2.461576454938408
2023-02-09,Southeast Asia,Container,51,810,426,100.92,0.8,0,3,2,2023,1,0,82.0,56.0,93.0,68.0,83.0,51.0,77.6,98.0,51.0,986.8571428571428,1609.0,515.0,1070.2666666666669,1947.0,510.0,100,2000,0.51,0.405,27.727819340036604,1,0.574572177651506
2023-02-10,Southeast Asia,VM,86,931,392,97.8,1.04,0,4,2,2023,1,0,51.0,78.0,83.0,68.42857142857143,86.0,51.0,77.6,98.0,51.0,973.7142857142856,1609.0,515.0,1080.4333333333334,1947.0,510.0,100,2000,0.86,0.4655,15.506510995029464,0,-0.556634887565477
2023-02-10,Southeast Asia,Storage,95,1084,339,97.8,1.04,0,4,2,2023,1,0,86.0,82.0,70.0,72.0,95.0,51.0,77.5,98.0,51.0,898.7142857142857,1481.0,515.0,1079.8,1947.0,510.0,100,2000,0.95,0.542,28.70131674824425,1,-0.9460898795122886
2023-02-10,Southeast Asia,Container,86,560,397,97.8,1.04,0,4,2,2023,1,0,95.0,51.0,56.0,76.28571428571429,95.0,51.0,78.43333333333334,98.0,51.0,859.5714285714286,1481.0,515.0,1048.0333333333333,1947.0,510.0,100,2000,0.86,0.28,19.511020389144115,0,1.2229796796609924
2023-02-11,Southeast Asia,VM,84,1543,440,114.78,0.95,1,5,2,2023,1,1,86.0,86.0,56.0,80.28571428571429,95.0,51.0,78.16666666666667,98.0,51.0,989.1428571428572,1543.0,515.0,1051.0,1947.0,510.0,100,2000,0.84,0.7715,20.11315839652751,1,-0.2129186815187051
2023-02-11,Southeast Asia,Storage,91,918,377,114.78,0.95,1,5,2,2023,1,1,84.0,95.0,78.0,82.14285714285714,95.0,51.0,78.76666666666667,98.0,51.0,908.7142857142856,1543.0,515.0,1064.1333333333334,1947.0,510.0,100,2000,0.91,0.459,27.301958156147546,1,0.8523430679165314
2023-02-11,Southeast Asia,Container,67,561,344,114.78,0.95,1,5,2,2023,1,1,91.0,86.0,82.0,80.0,95.0,51.0,79.16666666666667,98.0,51.0,915.2857142857144,1543.0,560.0,1026.7,1947.0,510.0,100,2000,0.67,0.2805,15.88940740357964,0,1.5269092434194949
2023-02-12,Southeast Asia,VM,73,1647,237,91.92,0.95,1,6,2,2023,1,1,67.0,84.0,51.0,83.14285714285714,95.0,67.0,79.43333333333334,98.0,51.0,1034.857142857143,1647.0,560.0,1016.7,1752.0,510.0,100,2000,0.73,0.8235,10.079742316934828,0,0.2988644218583315
2023-02-12,Southeast Asia,Storage,57,1774,375,91.92,0.95,1,6,2,2023,1,1,73.0,91.0,86.0,79.0,95.0,57.0,79.1,98.0,51.0,1155.2857142857142,1774.0,560.0,1033.5666666666666,1774.0,510.0,100,2000,0.57,0.887,10.677072408822283,1,1.1544891016689809
2023-02-12,Southeast Asia,Container,75,1413,236,91.92,0.95,1,6,2,2023,1,1,57.0,67.0,95.0,76.14285714285714,91.0,57.0,78.4,98.0,51.0,1202.2857142857142,1774.0,560.0,1030.3666666666666,1774.0,510.0,100,2000,0.75,0.7065,20.2515616017498,0,-1.4674586998966146
2023-02-13,Southeast Asia,VM,74,1693,390,109.15,1.03,0,0,2,2023,1,0,75.0,73.0,86.0,74.42857142857143,91.0,57.0,77.66666666666667,98.0,51.0,1364.142857142857,1774.0,561.0,1028.4,1774.0,510.0,100,2000,0.74,0.8465,25.49140728406298,0,0.3874757925267001
2023-02-13,Southeast Asia,Storage,76,921,387,109.15,1.03,0,0,2,2023,1,0,74.0,57.0,84.0,73.28571428571429,91.0,57.0,77.46666666666667,98.0,51.0,1275.2857142857142,1774.0,561.0,1008.9,1774.0,510.0,100,2000,0.76,0.4605,29.216729170083077,1,-1.620588729725479
2023-02-13,Southeast Asia,Container,56,632,434,109.15,1.03,0,0,2,2023,1,0,76.0,75.0,91.0,68.28571428571429,76.0,56.0,76.56666666666666,98.0,51.0,1234.428571428571,1774.0,561.0,1010.1333333333332,1774.0,510.0,100,2000,0.56,0.316,15.905342873393858,1,-0.1893436183491991
2023-02-14,Southeast Asia,VM,97,1849,273,94.7,1.05,0,1,2,2023,1,0,56.0,74.0,67.0,72.57142857142857,97.0,56.0,77.4,98.0,51.0,1418.428571428571,1849.0,632.0,1017.0333333333332,1849.0,510.0,100,2000,0.97,0.9245,23.86642541091878,1,-0.8057705859428251
2023-02-14,Southeast Asia,Storage,90,1747,259,94.7,1.05,0,1,2,2023,1,0,97.0,76.0,73.0,75.0,97.0,56.0,78.6,98.0,51.0,1432.7142857142858,1849.0,632.0,1031.8,1849.0,510.0,100,2000,0.9,0.8735,17.04696794637486,0,-0.7735312070037007
2023-02-14,Southeast Asia,Container,64,1745,236,94.7,1.05,0,1,2,2023,1,0,90.0,56.0,57.0,76.0,97.0,56.0,78.1,98.0,51.0,1428.571428571429,1849.0,632.0,1043.1666666666667,1849.0,510.0,100,2000,0.64,0.8725,28.76753006793324,0,1.6039955567035056
2023-02-15,Southeast Asia,VM,60,1556,333,100.97,1.1,0,2,2,2023,1,0,64.0,97.0,75.0,73.85714285714286,97.0,56.0,76.96666666666667,98.0,51.0,1449.0,1849.0,632.0,1058.0666666666666,1849.0,510.0,100,2000,0.6,0.778,14.604131316364334,0,-0.9788513025093613
2023-02-15,Southeast Asia,Storage,96,578,257,100.97,1.1,0,2,2,2023,1,0,60.0,90.0,74.0,77.0,97.0,56.0,77.3,98.0,51.0,1289.7142857142858,1849.0,578.0,1058.2,1849.0,510.0,100,2000,0.96,0.289,11.176609038195435,1,-0.7185831742082721
2023-02-15,Southeast Asia,Container,72,1953,425,100.97,1.1,0,2,2,2023,1,0,96.0,64.0,76.0,76.42857142857143,97.0,56.0,77.36666666666666,98.0,51.0,1437.142857142857,1953.0,578.0,1105.2666666666669,1953.0,510.0,100,2000,0.72,0.9765,15.269375612796964,0,-0.4559224946992938
2023-02-16,Southeast Asia,VM,87,1685,362,92.98,0.97,0,3,2,2023,1,0,72.0,60.0,56.0,80.85714285714286,97.0,60.0,77.66666666666667,98.0,51.0,1587.571428571429,1953.0,578.0,1139.8333333333333,1953.0,510.0,100,2000,0.87,0.8425,15.112225163917568,1,0.3418181576946184
2023-02-16,Southeast Asia,Storage,98,1292,479,92.98,0.97,0,3,2,2023,1,0,87.0,96.0,97.0,81.0,98.0,60.0,77.96666666666667,98.0,51.0,1508.0,1953.0,578.0,1165.9,1953.0,515.0,100,2000,0.98,0.646,24.448421209141827,1,0.5633025789418651
2023-02-16,Southeast Asia,Container,61,1794,407,92.98,0.97,0,3,2,2023,1,0,98.0,72.0,90.0,76.85714285714286,98.0,60.0,76.73333333333333,98.0,51.0,1514.7142857142858,1953.0,578.0,1202.8333333333333,1953.0,515.0,100,2000,0.61,0.897,16.487987722982883,1,-2.4050604941886857
2023-02-17,Southeast Asia,VM,51,1867,271,96.08,0.85,0,4,2,2023,1,0,61.0,87.0,64.0,75.0,98.0,51.0,75.5,98.0,51.0,1532.142857142857,1953.0,578.0,1244.0666666666666,1953.0,515.0,100,2000,0.51,0.9335,22.02485493176635,1,0.5388630231188407
2023-02-17,Southeast Asia,Storage,60,1587,404,96.08,0.85,0,4,2,2023,1,0,51.0,98.0,60.0,75.0,98.0,51.0,74.4,98.0,51.0,1536.571428571429,1953.0,578.0,1274.6,1953.0,515.0,100,2000,0.6,0.7935,25.972545448665212,1,-1.4332713475376802
2023-02-17,Southeast Asia,Container,66,571,476,96.08,0.85,0,4,2,2023,1,0,60.0,61.0,96.0,70.71428571428571,98.0,51.0,73.83333333333333,98.0,51.0,1535.571428571429,1953.0,571.0,1259.5333333333333,1953.0,515.0,100,2000,0.66,0.2855,14.326353252663091,1,-0.0594215556148867
2023-02-18,Southeast Asia,VM,82,1088,315,102.96,1.03,1,5,2,2023,1,1,66.0,51.0,72.0,72.14285714285714,98.0,51.0,74.23333333333333,98.0,51.0,1412.0,1867.0,571.0,1242.1666666666667,1953.0,515.0,100,2000,0.82,0.544,13.771127120238658,0,0.6362007651047727
2023-02-18,Southeast Asia,Storage,75,1417,302,102.96,1.03,1,5,2,2023,1,1,82.0,60.0,87.0,70.42857142857143,98.0,51.0,74.86666666666666,98.0,51.0,1373.7142857142858,1867.0,571.0,1261.6,1953.0,515.0,100,2000,0.75,0.7085,17.036238298171366,0,-0.4771408787958157
2023-02-18,Southeast Asia,Container,51,1689,289,102.96,1.03,1,5,2,2023,1,1,75.0,66.0,98.0,63.71428571428572,82.0,51.0,74.7,98.0,51.0,1430.428571428571,1867.0,571.0,1296.7,1953.0,515.0,100,2000,0.51,0.8445,15.110004502489986,1,1.1315704570335865
2023-02-19,Southeast Asia,VM,75,1394,202,100.05,0.98,1,6,2,2023,1,1,51.0,82.0,61.0,65.71428571428571,82.0,51.0,74.6,98.0,51.0,1373.2857142857142,1867.0,571.0,1293.8,1953.0,515.0,100,2000,0.75,0.697,21.73717446930644,1,-1.6003352049730708
2023-02-19,Southeast Asia,Storage,90,1373,213,100.05,0.98,1,6,2,2023,1,1,75.0,75.0,51.0,71.28571428571429,90.0,51.0,74.86666666666666,98.0,51.0,1302.7142857142858,1689.0,571.0,1322.4,1953.0,560.0,100,2000,0.9,0.6865,28.520860126357185,1,-0.7447450638071824
